VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.47,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.73,59.92,65.75,66.22,37.16,104.16,2083.66,46.08,27.63,80,1706.23,0,57.3,0.89,119.91,64.02,49.3,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:40,50,42,109.88,2214.29,63,-80,120,33.44,1.32,34.92,9293.13,50.63,59.92,65.75,66.22,37.38,104.16,2025.94,46.3,27.53,80,1673.8,0,57.3,0.89,119.91,64.02,49.1,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:43,50,42,111.53,2214.29,63,-80,120,33.4,1.32,34.92,9286.64,50.76,60.21,65.55,66.05,38.05,103.56,2051.88,45.6,27.63,80,2327.5,0,57.3,0.89,119.91,61.11,49.55,64,-79.85
20_2020_03_05,Yeast - BRD,5/03/2020 4:44,50,42,111.53,2214.29,56,-80,120,33.37,1.32,34.92,9305.45,49.73,60.51,65.36,65.88,38.21,110.43,1962.39,45.99,27.63,80,2256.81,0,56.07,0.89,119.91,61.11,49.41,64,-79.49
20_2020_03_05,Yeast - BRD,5/03/2020 4:46,50,42,113.73,2214.29,56,-80,120,33.48,1.32,34.92,9305.45,49.35,60.51,65.36,65.88,38.5,110.43,1904.67,44.6,27.66,80,2339.82,0,56.07,0.89,120.23,61.11,49.47,64,-79.13
20_2020_03_05,Yeast - BRD,5/03/2020 4:46,50,42,113.73,2214.29,56,-76.76,120,33.69,1.32,34.92,9286.64,49.54,60.8,65.16,65.71,38.58,110.12,1923.48,44.6,27.66,80,2352.79,0,56.07,0.89,120.23,61.11,49.93,65,-78.46
20_2020_03_05,Yeast - BRD,5/03/2020 4:48,50,42,113.73,2214.29,57,-76.76,120,33.38,1.32,34.92,9293.13,49.29,60.8,65.16,65.71,39.1,110.12,2147.86,45.25,27.46,80,1738,0,56.07,0.89,119.91,61.11,49.85,65,-78.1
20_2020_03_05,Yeast - BRD,5/03/2020 4:48,50,42,113.73,2214.29,56,-75.31,120,33.38,1.32,34.92,9293.13,49.29,60.8,65.16,65.71,39.1,110.12,2147.86,45.25,27.46,80,1738,0,56.07,0.89,119.91,61.11,49.85,65,-78.1
20_2020_03_05,Yeast - BRD,5/03/2020 4:48,50,42,115.08,2214.29,57,-75.31,120,33.38,1.32,34.92,9311.93,49.29,60.8,65.16,65.71,39.18,110.12,2167.32,45.25,27.46,80,1738,0,56.07,0.89,119.91,61.11,50.06,65,-78.1
20_2020_03_05,Yeast - BRD,5/03/2020 4:51,50,42,115.26,2214.29,57,-75.31,120,33.62,1.32,39.7,9286.64,50.6,61.02,64.96,65.54,40.15,114.5,1942.93,46.95,27.39,80,1603.76,0,56.14,0.89,119.91,62.68,48.56,66,-78.46
20_2020_03_05,Yeast - BRD,5/03/2020 4:52,50,42,115.26,2214.29,57,-77.14,120,33.61,1.32,39.7,9299.61,50.86,61.07,64.77,65.38,40.6,115.43,1911.15,44.77,27.39,80,1904.67,0,56.14,0.89,120.23,62.68,47.7,66,-77.74
20_2020_03_05,Yeast - BRD,5/03/2020 4:54,50,42,115.44,2214.29,57,-77.14,120,33.55,1.32,39.7,9299.61,49.06,61.07,64.77,65.38,41.34,115.43,1968.87,46.14,27.49,80,1693.26,0,56.14,0.89,119.91,62.68,45.85,66,-77.74
20_2020_03_05,Yeast - BRD,5/03/2020 4:56,50,42,115.62,2214.29,57,-77.14,120,33.62,1.32,39.7,9280.16,50.54,61.12,64.57,65.21,42.32,114.76,1955.9,45.99,27.56,80,1622.57,0,56.14,0.89,120.23,62.68,43.43,67,-77.39
20_2020_03_05,Yeast - BRD,5/03/2020 4:57,50,42,115.62,2214.29,57,-76.05,120,33.51,1.32,39.7,9293.13,49.41,61.18,64.38,65.04,42.69,115.61,1962.39,45.99,27.56,80,1603.76,0,56.14,0.89,119.91,62.68,43.2,66,-77.39
20_2020_03_05,Yeast - BRD,5/03/2020 4:59,50,42,115.8,2214.29,57,-76.05,120,33.64,1.32,39.7,9311.93,49.09,61.18,64.38,65.04,43.59,115.61,2000.65,45.41,27.76,80,2090.14,0,56.14,0.89,119.91,63.44,41.32,67,-76.32
20_2020_03_05,Yeast - BRD,5/03/2020 5:02,50,42,115.98,2214.29,57,-76.05,120,33.33,1.32,39.7,9318.42,49.19,61.23,64.18,64.87,44.48,114.47,1955.9,45.44,27.93,80,1827.5,0,56.14,0.89,120.23,63.44,39.74,68,-74.57
20_2020_03_05,Yeast - BRD,5/03/2020 5:02,50,42,115.98,2214.29,57,-70.59,120,33.33,1.32,39.7,9301.48,49.19,61.28,63.98,64.7,44.48,115.76,1955.9,45.44,27.93,80,1827.5,0,56.14,0.89,120.23,63.44,39.74,68,-73.86
20_2020_03_05,Yeast - BRD,5/03/2020 5:04,50,42,116.16,2214.29,57,-70.59,120,33.64,1.32,45.07,9280.16,50.73,61.28,63.98,64.7,45.23,115.76,2038.91,46.37,27.96,80,2442.93,0,59.05,0.89,120.23,63.44,38.53,70,-71.39
20_2020_03_05,Yeast - BRD,5/03/2020 5:06,50,42,116.16,2214.29,57,-63.67,120,33.77,1.32,45.07,9324.9,49.35,61.33,63.79,64.53,45.67,115.08,1968.87,47.07,27.8,80,1808.69,0,59.05,0.89,120.23,63.44,37.72,71,-68.93
20_2020_03_05,Yeast - BRD,5/03/2020 5:06,50,42,116.16,2214.29,57,-64.54,120,33.51,1.32,45.07,9324.9,49.35,61.33,63.79,64.53,45.67,115.08,1968.87,47.07,27.8,80,1815.18,0,59.05,0.89,120.23,63.44,37.72,71,-68.93
20_2020_03_05,Yeast - BRD,5/03/2020 5:06,50,42,116.16,2214.29,59,-63.67,120,33.51,1.32,45.07,9324.9,49.35,61.33,63.79,64.53,45.67,115.08,1968.87,47.07,27.8,80,1815.18,0,59.05,0.89,120.23,63.44,37.72,71,-68.93
20_2020_03_05,Yeast - BRD,5/03/2020 5:07,50,42,116.34,2214.29,59,-64.54,120,33.66,1.32,45.07,9273.67,50.6,61.33,63.79,64.53,45.9,115.08,2000.65,47.07,27.8,80,1815.18,0,59.05,0.89,120.23,67.39,37.14,71,-68.93
20_2020_03_05,Yeast - BRD,5/03/2020 5:09,50,42,116.34,2214.29,59,-65.57,120,33.81,1.32,45.07,9286.64,49.09,61.38,63.7,64.36,46.42,114.92,1911.15,46.47,28.2,80,1763.94,0,59.05,0.89,120.56,67.39,36.88,73,-68.58
20_2020_03_05,Yeast - BRD,5/03/2020 5:10,50,42,116.52,2214.29,59,-65.57,120,33.52,1.32,45.07,9299.61,49.48,61.38,63.7,64.36,46.49,114.92,1968.87,46.47,28.2,80,1769.78,0,59.05,0.89,120.23,67.39,36.9,73,-68.58
20_2020_03_05,Yeast - BRD,5/03/2020 5:12,50,42,116.52,2214.29,59,-65.13,120,33.62,1.32,45.07,9311.93,50.69,61.43,63.65,64.19,47.02,114.79,1840.47,46.66,28.47,80,2212.06,0,58.75,0.89,120.56,67.39,36.55,74,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:12,50,42,116.52,2214.29,62,-65.13,120,33.65,1.32,45.07,9311.93,50.69,61.43,63.65,64.19,47.02,114.79,1840.47,46.66,28.47,80,1706.23,0,58.75,0.89,120.56,67.39,36.55,74,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:12,50,42,116.52,2214.29,59,-66.46,120,33.65,1.32,45.07,9311.93,50.69,61.43,63.65,64.19,47.02,114.79,1840.47,46.66,28.47,80,1706.23,0,58.75,0.89,120.56,67.39,36.55,74,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:12,50,42,116.7,2214.29,62,-66.46,120,33.54,1.32,45.07,9318.42,49,61.43,63.65,64.19,47.09,114.79,1815.18,46.66,28.47,80,1712.71,0,58.75,0.89,120.56,67.87,36.72,74,-67.86
20_2020_03_05,Yeast - BRD,5/03/2020 5:15,50,42,116.7,2214.29,62,-69.37,120,33.63,1.32,45.07,9293.13,49.22,61.48,63.6,64.02,47.39,115.15,1815.18,45.31,28.8,80,2301.56,0,58.75,0.89,120.56,67.87,37.77,74,-68.58
20_2020_03_05,Yeast - BRD,5/03/2020 5:15,50,42,116.88,2214.29,62,-69.37,120,33.58,1.32,45.07,9324.9,50.95,61.48,63.6,64.02,47.54,115.15,1795.72,45.31,28.84,80,2372.24,0,58.75,0.89,120.23,67.87,37.68,74,-68.58
20_2020_03_05,Yeast - BRD,5/03/2020 5:17,50,42,116.88,2214.29,62,-68.85,120,33.62,1.32,45.07,9305.45,50.76,61.53,63.55,63.94,47.83,114.75,1776.26,45.31,28.94,80,1532.43,0,58.75,0.89,120.23,67.87,39.62,75,-68.93
20_2020_03_05,Yeast - BRD,5/03/2020 5:18,50,42,117.06,2214.29,62,-68.85,120,33.92,1.32,45.07,9286.64,49.22,61.53,63.55,63.94,47.83,114.75,1750.97,44.99,28.94,80,2398.18,0,63.03,0.89,120.56,67.87,39.8,75,-68.93
20_2020_03_05,Yeast - BRD,5/03/2020 5:20,50,42,117.06,2214.29,62,-64.92,120,33.88,1.32,45.07,9305.45,49.16,61.58,63.5,63.89,48.21,114.71,1802.2,45.79,29,80,1654.99,0,63.03,0.89,119.91,67.32,41.41,75,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:20,50,42,117.06,2214.29,64,-64.92,120,33.64,1.32,45.07,9299.61,49.16,61.58,63.5,63.89,48.21,114.71,1802.2,45.79,29,80,1654.99,0,63.03,0.89,119.91,67.32,41.41,75,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:20,50,42,117.06,2214.29,62,-65.78,120,33.64,1.32,45.07,9299.61,49.16,61.58,63.5,63.89,48.21,114.71,1802.2,45.79,29,80,1654.99,0,63.03,0.89,119.91,67.32,41.41,75,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:20,50,42,117.25,2214.29,64,-65.78,120,33.38,1.32,45.07,9311.93,50.66,61.58,63.5,63.89,48.29,114.71,1821.01,45.86,29,80,1673.8,0,63.03,0.89,119.91,67.32,41.3,75,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:23,50,42,117.43,2214.29,64,-65.78,120,33.61,1.32,45.07,9293.13,50.37,61.63,63.45,63.83,48.66,114.72,1789.23,45.86,29,80,1635.54,0,65.14,0.89,119.91,67.32,43.39,76,-66.12
20_2020_03_05,Yeast - BRD,5/03/2020 5:23,50,42,117.43,2214.29,64,-63.25,120,33.13,1.32,45.07,9299.61,50.86,61.68,63.4,63.78,48.81,115.43,1776.26,45.79,29.24,80,2475.36,0,65.14,0.89,119.91,68.7,43.95,76,-65.76
20_2020_03_05,Yeast - BRD,5/03/2020 5:23,50,42,117.43,2214.29,64,-64.58,120,33.13,1.32,45.07,9299.61,50.86,61.68,63.4,63.78,48.74,115.43,1776.26,45.79,29.24,80,2475.36,0,65.14,0.89,119.91,68.7,43.85,76,-65.76
20_2020_03_05,Yeast - BRD,5/03/2020 5:23,50,42,117.43,2214.29,67,-63.25,120,33.13,1.32,45.07,9299.61,50.86,61.68,63.4,63.78,48.74,115.43,1776.26,45.79,29.24,80,2475.36,0,65.14,0.89,119.91,68.7,43.85,76,-65.76
20_2020_03_05,Yeast - BRD,5/03/2020 5:26,50,42,117.61,2214.29,67,-64.58,120,33.12,1.32,48.97,9311.93,49.16,61.68,63.4,63.78,49.03,115.43,1744.49,45.79,29.61,80,2442.93,0,65.14,0.89,119.91,68.7,45.59,76,-66.12
20_2020_03_05,Yeast - BRD,5/03/2020 5:27,50,42,117.61,2214.29,67,-66.9,120,33.05,1.32,48.97,9299.61,49,61.73,63.35,63.72,49.18,114.7,1750.97,45.79,29.61,80,2455.9,0,65.14,0.89,119.58,68.7,46.96,77,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:28,50,42,117.79,2214.29,67,-66.9,120,32.82,1.32,48.97,9293.13,49.25,61.73,63.35,63.72,49.34,114.7,1731.52,45.02,29.61,80,2513.62,0,67.16,0.89,120.23,68.7,48.29,77,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:29,50,42,117.79,2214.29,67,-66.91,120,32.57,1.32,48.97,9305.45,50.66,61.78,63.3,63.66,49.41,114.76,1738,45.02,30.05,80,2513.62,0,67.16,0.89,119.91,68.7,48.73,77,-66.12
20_2020_03_05,Yeast - BRD,5/03/2020 5:29,50,42,117.79,2214.29,68,-66.9,120,32.57,1.32,48.97,9305.45,50.66,61.78,63.3,63.66,49.41,114.76,1738,45.02,30.05,80,2513.62,0,67.16,0.89,119.91,68.7,48.73,77,-66.12
20_2020_03_05,Yeast - BRD,5/03/2020 5:31,50,42,117.97,2214.29,68,-66.91,120,32.14,1.32,48.97,9280.16,50.69,61.78,63.3,63.66,49.56,114.76,1782.75,46.43,29.68,80,1661.48,0,67.16,0.89,119.91,68.7,51.04,77,-66.47
20_2020_03_05,Yeast - BRD,5/03/2020 5:33,50,42,117.97,2214.29,68,-66.37,120,32.52,1.32,48.97,9286.64,50.79,61.83,63.25,63.61,49.78,115.34,1731.52,45.44,29.75,80,2641.37,0,67.16,0.89,119.91,68.7,54,77,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:33,50,42,118.15,2214.29,68,-66.91,120,32.52,1.32,48.97,9286.64,50.79,61.83,63.25,63.61,49.78,115.34,1731.52,45.44,29.75,80,2641.37,0,67.16,0.89,119.91,68.7,54,77,-66.83
20_2020_03_05,Yeast - BRD,5/03/2020 5:36,50,42,118.33,2214.29,68,-66.37,120,32.36,1.32,48.97,9318.42,49.19,61.89,63.2,63.55,49.93,115.08,1769.78,45.57,29.88,80,1661.48,0,69.2,0.89,120.23,68.67,57.19,77,-65.4
20_2020_03_05,Yeast - BRD,5/03/2020 5:39,50,42,118.51,2214.29,68,-66.37,120,31.99,1.32,48.97,9293.13,49.86,61.94,63.15,63.5,50.01,114.92,1782.75,45.57,29.44,80,2743.84,0,69.2,0.89,119.91,68.67,60.92,78,-64.01
20_2020_03_05,Yeast - BRD,5/03/2020 5:41,50,42,118.51,2214.29,68,-60.05,120,32.14,1.32,48.97,9318.42,50.76,61.93,63.1,63.44,50.01,115.19,1744.49,45.95,29.64,80,2725.03,0,69.2,0.89,119.91,68.67,64.8,79,-62.23
20_2020_03_05,Yeast - BRD,5/03/2020 5:41,50,42,118.69,2214.29,68,-60.05,120,32.32,1.32,48.97,9293.13,50.76,61.93,63.1,63.44,49.93,115.19,1763.94,45.95,29.64,80,1693.26,0,69.2,0.89,119.91,68.67,65.28,79,-62.94
20_2020_03_05,Yeast - BRD,5/03/2020 5:44,50,42,118.87,2214.29,68,-60.05,120,32.26,1.32,50.01,9311.93,50.69,61.8,63.05,63.39,49.93,115.16,1725.03,45.95,29.17,80,2738,0,69.2,0.89,119.91,68.67,68.69,79,-61.55
20_2020_03_05,Yeast - BRD,5/03/2020 5:44,50,42,118.87,2214.29,68,-59.02,120,32.16,1.32,50.01,9299.61,50.76,61.67,63,63.33,49.86,114.72,1731.52,45.95,29.44,80,2725.03,0,69.2,0.89,119.91,68.67,69.29,79,-61.19
20_2020_03_05,Yeast - BRD,5/03/2020 5:47,50,42,119.05,2214.29,68,-59.02,120,31.92,1.32,50.01,9286.64,50.69,61.67,63,63.33,49.78,114.72,1763.94,45.95,29.27,80,2673.8,0,69.2,0.89,119.91,68.67,72.83,80,-59.77
20_2020_03_05,Yeast - BRD,5/03/2020 5:49,50,42,119.23,2214.29,68,-59.02,120,32.47,1.32,50.01,9273.67,49.06,61.55,62.95,63.27,49.63,115.09,1763.94,45.95,29.21,80,2609.6,0,69.2,0.89,119.91,71.65,77.15,80,-59.77
20_2020_03_05,Yeast - BRD,5/03/2020 5:51,50,42,119.23,2214.29,68,-60.05,120,32.53,1.32,50.01,9318.42,49.29,61.42,62.9,63.22,49.63,115.62,1789.23,45.95,29.64,80,1712.71,0,67.45,0.89,119.91,71.65,79.05,80,-60.12
20_2020_03_05,Yeast - BRD,5/03/2020 5:52,50,42,119.41,2214.29,68,-60.05,120,32.74,1.32,50.01,9299.61,48.93,61.42,62.9,63.22,49.63,115.62,1763.94,46.3,29.04,80,1712.71,0,67.45,0.89,119.91,71.65,80.05,80,-60.12
20_2020_03_05,Yeast - BRD,5/03/2020 5:55,50,42,119.59,2214.29,68,-60.05,120,33.02,1.32,50.01,9293.13,50.18,61.29,62.85,63.16,49.41,115.09,1763.94,46.3,28.97,80,2603.11,0,67.45,0.89,119.91,71.65,82.81,80,-60.48
20_2020_03_05,Yeast - BRD,5/03/2020 5:56,50,42,119.59,2214.29,68,-61.09,120,33.07,1.32,50.01,9293.13,50.89,61.16,62.8,63.11,49.26,115.34,1750.97,46.3,29.07,80,1686.77,0,67.45,0.89,119.91,71.65,82.85,80,-60.48
20_2020_03_05,Yeast - BRD,5/03/2020 5:57,50,42,119.78,2214.29,68,-61.09,120,32.9,1.32,50.01,9311.93,49.48,61.16,62.8,63.11,49.11,115.34,1789.23,46.24,28.94,80,2654.34,0,67.45,0.89,119.91,71.65,82.89,80,-60.48
20_2020_03_05,Yeast - BRD,5/03/2020 6:00,50,42,119.96,2214.29,68,-61.09,120,32.99,1.32,50.01,9286.64,49.25,61.03,62.75,63.05,48.66,115.08,1795.72,46.24,29.17,80,1738,0,67.45,0.89,119.91,71.65,82.98,80,-60.84
20_2020_03_05,Yeast - BRD,5/03/2020 6:03,50,42,120.14,2214.29,68,-61.09,120,33.74,1.32,50.01,9293.13,50.76,60.9,62.7,63,48.29,114.73,1802.2,46.53,28.91,80,1725.03,0,67.45,0.89,119.91,71.65,83.07,80,-61.19
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:03,50,41.68,130,1904.29,71,-80,120,48.93,1.05,45.82,9607,50.73,60.27,63,61.94,45.9,129.88,2038.91,47.1,29.78,80,1815.18,0,67.53,0.89,120.23,64.85,42.84,70,-79.85
47_2020_03_17,Yeast - BRD,17/03/2020 3:54,50,41.68,130,1904.29,66,-80,120,52.16,1.05,43.65,9600.52,50.28,60.27,63,61.94,43.06,130.24,1923.48,45.82,28.1,80,2199.09,0,66.58,0.89,120.23,63.32,38.64,69,-80.2
47_2020_03_17,Yeast - BRD,17/03/2020 3:57,50,41.68,130,1904.29,66,-79.11,120,51.9,1.05,43.65,9581.06,49.03,60.27,63,61.94,42.84,130.24,1955.9,46.47,28.37,80,1706.23,0,66.58,0.89,119.91,63.32,38.93,69,-79.49
47_2020_03_17,Yeast - BRD,17/03/2020 3:59,50,41.68,130,1904.29,66,-80,120,52.63,1.05,43.65,9574.58,49.12,60.27,63,61.94,42.61,130.95,1917.64,46.01,28.27,80,1680.29,0,66.58,0.89,119.91,63.32,38.43,69,-79.49
47_2020_03_17,Yeast - BRD,17/03/2020 4:20,50,41.68,135,1904.29,66,-80,120,53.97,1.05,43.65,9607,50.66,60.27,63,61.94,41.42,130.24,1859.92,45.86,27.36,80,2346.3,0,63.03,0.89,120.23,63.32,38.71,69,-79.85
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
48_2020_03_17,Yeast - BRD,17/03/2020 4:35,50,41.68,135,1904.29,66,-80,120,55.04,1.05,41.27,9587.55,49.09,60.78,63,61.94,41.86,135.52,1821.01,45.18,27.19,80,1942.93,0,63.61,0.89,121.82,63.32,40.42,69,-80.2
47_2020_03_17,Yeast - BRD,17/03/2020 5:02,50,41.68,135,1904.29,67,-80,120,56.76,1.05,41.27,9485.08,50.79,60.78,63,61.94,44.18,134.12,1706.23,44.22,28.03,80,1429.96,0,65.06,0.89,123.44,63.32,39.05,70,-80.2
47_2020_03_17,Yeast - BRD,17/03/2020 5:13,50,41.68,135,1904.29,67,-79.47,120,57.92,1.05,41.27,9523.35,50.79,60.78,63,61.94,44.7,134.12,1616.08,43.61,28.47,80,1398.18,0,65.06,0.89,123.44,62.13,38.81,71,-80.2
47_2020_03_17,Yeast - BRD,17/03/2020 5:19,50,41.68,135,1904.29,67,-78.46,120,57.71,1.05,44.63,9485.08,50.73,60.78,63,61.94,44.92,135.19,1648.51,43.64,28.64,80,1904.67,0,67.38,0.89,121.82,62.13,39.05,71,-79.49
47_2020_03_17,Yeast - BRD,17/03/2020 5:27,50,41.68,135,1904.29,67,-79.75,120,58.42,1.05,44.63,9491.57,49.29,60.78,63,61.94,44.85,134.84,1629.05,44.09,27.86,80,1449.42,0,67.38,0.89,122.47,62.9,38.91,72,-79.49
48_2020_03_17,Yeast - BRD,17/03/2020 6:15,50,41.68,135,1904.29,38,-79.75,120,62.73,1.05,44.63,9478.6,50.63,60.78,63,61.94,44.92,135.87,1584.31,49.22,19.55,80,1738,0,44.54,0.89,0.71,41.56,37.26,79,-26.27
48_2020_03_17,Yeast - BRD,17/03/2020 6:15,50,41.68,135,1904.29,38,-79.75,54.43,63.12,1.05,44.63,9478.6,50.63,60.78,63,61.94,44.92,135.87,1584.31,49.22,19.55,80,1738,0,44.54,0.89,0.71,41.56,37.18,79,-26.27
48_2020_03_17,Yeast - BRD,17/03/2020 6:16,50,41.68,135,1904.29,38,-79.75,44.18,63.01,1.05,44.63,9478.6,50.82,60.78,63,61.94,44.92,135.87,1750.97,40.31,29.61,80,1833.98,0,45.27,0.89,24.71,62.2,37.51,81,-28.74
48_2020_03_17,Yeast - BRD,17/03/2020 6:16,50,41.68,135,1904.29,38,-79.75,43.5,63.07,1.05,44.63,9504.54,50.82,60.78,63,61.94,45,135.87,1802.2,45.38,30.39,80,1833.98,0,45.27,0.89,24.71,62.2,37.31,81,-42.82
48_2020_03_17,Yeast - BRD,17/03/2020 6:16,50,41.68,135,1904.29,38,-79.75,46.25,62.97,1.05,44.63,9504.54,50.82,60.78,63,61.94,45,135.87,1846.95,45.38,30.39,80,1833.98,0,45.27,0.89,48.77,62.2,37.31,81,-42.82
48_2020_03_17,Yeast - BRD,17/03/2020 6:16,50,41.68,135,1904.29,41,-79.75,43.5,62.97,1.05,44.63,9504.54,50.82,60.78,63,61.94,45,135.87,1846.95,45.38,30.39,80,1833.98,0,45.27,0.89,48.77,62.2,37.31,81,-42.82
48_2020_03_17,Yeast - BRD,17/03/2020 6:17,50,41.68,135,1904.29,41,-79.75,43.94,63.17,1.05,44.63,9516.86,49.12,60.78,63,61.94,45,134.48,1942.93,49.38,26.82,80,2038.91,0,44.84,0.89,54.86,73.64,37.36,81,-56.91
