VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
21_2020_04_16,Yeast - FMX,16/04/2020 3:30,50,43,122,2609.3,69,-53.67,120,63.3,1.32,48.99,10279.51,50.73,52.65,66.62,64.95,49.46,121.43,1911.15,49,29.78,80,2891.7,0,68.6,1.21,119.91,74.31,80.55,85,-53.74
21_2020_04_16,Yeast - FMX,16/04/2020 3:40,50,43,122,2609.3,69,-54.68,120,63.47,1.32,48.84,10324.9,49.67,52.65,66.62,64.95,49.31,122.85,1898.18,49.12,29.34,80,2680.29,0,68.6,1.21,120.23,74.31,80.74,85,-54.45
21_2020_04_16,Yeast - FMX,16/04/2020 4:01,50,43,122,2609.3,69,-53.42,120,64.19,1.32,48.84,10292.48,49.12,52.78,66.62,64.95,49.62,122.14,1853.44,48.26,29.41,80,1962.39,0,68.6,1.21,119.91,74.31,80.53,85,-54.1
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
22_2020_04_16,Yeast - FMX,16/04/2020 4:04,50,43,122,2609.3,69,-53.42,120,64.22,1.32,49.7,10318.42,50.66,52.78,66.62,64.95,49.77,121.43,1846.95,48.26,29.31,80,2846.3,0,68.6,1.21,119.91,74.31,80.5,85,-53.06
21_2020_04_16,Yeast - FMX,16/04/2020 4:11,50,43,122,2609.3,69,-51.38,120,64.51,1.32,49.7,10330.74,50.86,52.78,66.62,64.95,49.77,122.14,1846.95,48.55,29.54,80,2897.54,0,69.12,1.21,119.91,74.66,80.5,86,-52.35
21_2020_04_16,Yeast - FMX,16/04/2020 4:41,50,43,122,2609.3,69,-50.45,120,65.26,1.32,48.37,10279.51,49.19,52.78,65.59,64.95,47.99,122.5,1827.5,48.71,29.21,80,1968.87,0,69.12,1.21,119.91,74.66,80.84,87,-51.28
22_2020_04_16,Yeast - FMX,16/04/2020 5:11,50,43,122,2609.3,69,-44.27,120,66.22,1.32,48.15,10292.48,50.66,52.78,65.59,64.95,48.3,122.14,1802.2,48.35,28.5,80,2955.25,0,69.12,1.21,119.91,76.52,80.87,88,-45.64
22_2020_04_16,Yeast - FMX,16/04/2020 5:16,50,43,122,2609.3,69,-42.72,120,66.43,1.32,48.15,10318.42,49.48,52.78,65.59,64.95,48.37,122.14,1846.95,48.58,28.47,80,2038.91,0,69.12,1.21,119.91,76.52,80.9,89,-43.54
22_2020_04_16,Yeast - FMX,16/04/2020 5:25,50,43,122,2609.3,69,-44.51,120,66.46,1.32,48.15,10324.9,50.98,52.78,65.59,64.95,48.3,122.14,1853.44,48.87,28.4,80,3006.49,0,68.82,1.21,119.91,77.61,80.88,89,-44.25
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
23_2020_04_16,Yeast - FMX,16/04/2020 5:39,50,43,122,2609.3,69,-44.51,120,67.21,1.32,48.84,10273.67,49.29,52.78,65.59,64.95,48.91,122.5,1891.7,48.87,28.67,80,2692.61,0,68.82,1.21,119.91,77.61,80.75,90,-42.15
22_2020_04_16,Yeast - FMX,16/04/2020 5:44,50,43,122,2609.3,69,-40.46,120,67.45,1.32,48.84,10279.51,50.86,52.78,65.59,64.95,48.69,121.43,1769.78,48.87,28.27,80,1955.9,0,68.82,1.21,119.91,77.61,80.66,90,-41.43
22_2020_04_16,Yeast - FMX,16/04/2020 5:44,50,43,122,2609.3,70,-40.46,120,67.45,1.32,48.84,10279.51,50.86,52.78,65.59,64.95,48.69,121.43,1769.78,48.87,28.27,80,1955.9,0,68.82,1.21,119.91,77.61,80.66,90,-41.43
22_2020_04_16,Yeast - FMX,16/04/2020 5:44,50,43,135,2609.3,70,-40.46,120,67.49,1.32,48.84,10311.93,49.09,52.78,65.59,64.95,48.77,122.14,1590.79,48.87,28.47,80,3359.27,0,68.82,1.21,119.91,77.61,80.67,90,-41.43
22_2020_04_16,Yeast - FMX,16/04/2020 5:45,50,43,135,2609.3,70,-41.15,120,67.35,1.32,48.84,10285.99,50.73,52.78,65.59,64.95,48.69,129.56,1512.97,48.1,28.2,80,1802.2,0,68.82,1.21,119.91,77.61,80.7,90,-41.79
22_2020_04_16,Yeast - FMX,16/04/2020 5:48,50,43,135,2609.3,70,-40.1,120,67.69,1.32,48.84,10324.9,49.19,54.7,67.39,64.95,49.15,134.48,1507.13,45.22,28.16,80,2667.32,0,69.79,1.21,119.91,77.61,80.76,91,-41.08
22_2020_04_16,Yeast - FMX,16/04/2020 5:50,50,43,135,2609.3,70,-36.37,120,67.9,1.32,49.46,10298.96,49.35,54.7,67.39,64.95,50.16,135.19,1545.4,45.22,28.67,80,2128.4,0,69.79,1.21,119.91,77.61,80.62,91,-39.65
22_2020_04_16,Yeast - FMX,16/04/2020 6:00,50,43,135,2609.3,71,-36.37,120,67.84,1.32,52.56,10273.67,50.6,54.7,67.39,64.95,52.71,134.12,1365.76,44.28,28.53,80,2199.09,0,72.49,1.21,119.91,77.61,79.87,92,-37.9
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
24_2020_04_16,Yeast - FMX,16/04/2020 7:05,50,43,135,2609.3,71,-36.37,120,62.88,1.32,60.29,10273.67,50.73,55.82,70.94,64.95,60.36,134.84,1097.28,41.95,37.18,80,2500.65,0,89.01,1.21,119.91,78.89,77.95,96,-38.26
23_2020_04_16,Yeast - FMX,16/04/2020 7:21,50,43,135,2609.3,60,-36.37,120,55.36,1.32,60.29,10241.25,47.36,55.82,70.94,63.38,62.68,134.84,2352.79,4.08,36.64,80,2365.76,0,92.01,1.35,0.39,75.75,77.47,95,-71.04
23_2020_04_16,Yeast - FMX,16/04/2020 7:22,50,43,135,2609.3,70,-36.37,120,54.3,1.32,60.29,10324.9,50.34,55.82,72.8,62.61,62.91,133.77,1846.95,58.19,27.53,80,3545.4,0,81.94,1.35,43.64,62.13,77.43,83,-78.46
23_2020_04_16,Yeast - FMX,16/04/2020 7:22,50,43,135,2609.3,71,-36.37,120,54.46,1.32,60.29,10298.96,49.48,55.82,72.8,62.61,62.99,133.41,2359.27,52.04,29.54,80,2288.59,0,77.3,1.35,100.03,62.13,77.39,83,-76.67
23_2020_04_16,Yeast - FMX,16/04/2020 7:22,50,43,135,2609.3,65,-36.37,120,54.4,1.32,63.07,10285.99,50.79,55.82,72.8,62.61,63.07,134.12,2520.1,46.18,29.54,80,2276.26,0,77.3,1.35,126.95,62.13,77.42,83,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:23,50,43,135,2609.3,65,-36.82,120,54.34,1.32,63.07,10318.42,50.79,55.82,72.8,62.61,63.07,135.19,2256.81,46.95,30.28,80,2269.78,0,70.92,1.35,141.37,62.13,77.37,78,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:23,50,43,135,2609.3,65,-39.25,120,54.34,1.32,63.07,10318.42,50.79,55.82,72.8,62.61,63.07,135.19,2256.81,46.95,30.28,80,1776.26,0,70.92,1.35,141.37,65.88,77.39,78,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:23,50,43,135,2609.3,70,-36.82,120,54.34,1.32,63.07,10318.42,50.79,55.82,72.8,62.61,63.07,135.19,2256.81,46.95,30.28,80,1776.26,0,70.92,1.35,141.37,65.88,77.39,78,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:23,50,43,135,2609.3,70,-51.15,120,53.78,1.32,63.07,10369.65,50.79,55.82,72.8,62.61,63.38,135.52,2243.84,48.26,31.26,80,1872.24,0,50.35,1.35,121.21,65.88,77.36,78,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:24,50,43,135,2609.3,70,-56.83,120,53.53,1.32,63.07,10311.93,49.12,55.82,72.8,62.61,63.38,135.19,2212.06,48.26,31.83,80,2192.61,0,49.68,1.35,119.58,65.88,77.31,75,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:24,50,43,135,2609.3,60,-56.83,120,53.05,1.32,63.07,10311.93,49.12,55.82,72.8,62.61,63.38,135.19,2212.06,48.26,32.41,80,1795.72,0,49.68,1.35,119.58,65.88,77.34,75,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:24,50,43,135,2609.3,70,-52.65,120,53.05,1.32,63.07,10311.93,49.12,55.82,72.8,62.61,63.38,135.19,2212.06,48.26,32.41,80,1795.72,0,49.68,1.35,119.58,65.88,77.34,75,-76
23_2020_04_16,Yeast - FMX,16/04/2020 7:25,50,43,135,2609.3,60,-54.96,120,52.87,1.32,63.07,10305.45,49.38,58.38,72.8,62.61,63.61,135.19,2160.83,48.39,32.24,80,1994.16,0,50.73,1.35,120.23,68.35,77.29,74,-74.57
23_2020_04_16,Yeast - FMX,16/04/2020 7:26,50,43,135,2609.3,60,-54.26,120,52.15,1.32,63.07,10305.45,48.97,58.38,73.51,62.61,63.99,134.84,2154.34,48.9,31.5,80,1994.16,0,57.71,1.35,119.91,68.35,77.24,74,-72.11
23_2020_04_16,Yeast - FMX,16/04/2020 7:26,50,43,135,2609.3,63,-54.26,120,52.15,1.32,63.07,10324.9,50.86,58.38,73.51,62.61,63.92,134.84,2154.34,48.9,31.5,80,1994.16,0,57.71,1.35,119.91,68.35,77.24,74,-72.11
23_2020_04_16,Yeast - FMX,16/04/2020 7:26,50,43,135,2609.3,60,-55.55,120,52.15,1.32,63.07,10324.9,50.86,58.38,73.51,62.61,63.92,134.84,2154.34,48.9,31.5,80,1994.16,0,57.71,1.35,119.91,68.35,77.24,74,-72.11
23_2020_04_16,Yeast - FMX,16/04/2020 7:26,50,43,135,2609.3,63,-54.84,120,51.49,1.32,64.61,10324.9,49.25,58.38,73.51,62.61,64.69,134.48,2128.4,49.58,31.5,80,1936.45,0,57.71,1.35,120.56,68.35,77.17,74,-70.68
23_2020_04_16,Yeast - FMX,16/04/2020 7:26,50,43,135,2609.3,63,-56.17,120,51.49,1.32,64.61,10305.45,49.25,58.38,73.51,62.61,64.69,134.48,2141.37,49.58,31.5,80,1936.45,0,57.71,1.35,120.56,68.35,77.17,74,-70.68
23_2020_04_16,Yeast - FMX,16/04/2020 7:26,50,43,135,2609.3,66,-54.84,120,51.49,1.32,64.61,10305.45,49.25,58.38,73.51,62.61,64.69,134.48,2141.37,49.58,31.5,80,1936.45,0,57.71,1.35,120.56,68.35,77.17,74,-70.68
23_2020_04_16,Yeast - FMX,16/04/2020 7:27,50,43,125,2609.3,66,-56.17,120,51.33,1.32,64.61,10318.42,50.37,58.38,73.51,62.61,65.15,134.84,2141.37,49.54,31.53,80,1911.15,0,57.71,1.35,120.56,68.35,76.51,74,-70
23_2020_04_16,Yeast - FMX,16/04/2020 7:27,50,43,125,2609.3,66,-56.07,120,51.23,1.32,64.61,10298.96,49.19,58.38,73.51,62.61,65.46,128.49,2147.86,49.54,31.13,80,1885.21,0,64.69,1.35,120.56,68.35,75.85,76,-69.65
23_2020_04_16,Yeast - FMX,16/04/2020 7:27,50,43,125,2609.3,71,-56.07,120,51.23,1.32,64.61,10330.74,49.19,58.38,73.51,62.61,65.46,128.49,2147.86,49.54,31.13,80,1885.21,0,64.69,1.35,120.56,68.35,75.85,76,-69.65
23_2020_04_16,Yeast - FMX,16/04/2020 7:27,50,43,125,2609.3,66,-58.29,120,51.23,1.32,64.61,10330.74,49.19,58.38,73.51,62.61,65.46,128.49,2147.86,49.54,31.13,80,1885.21,0,64.69,1.35,120.56,68.35,75.85,76,-69.65
23_2020_04_16,Yeast - FMX,16/04/2020 7:29,50,43,125,2609.3,71,-61.05,120,50.01,1.32,64.61,10285.99,48.84,58.41,73.51,62.61,66.39,125.31,2147.86,49.83,31.83,80,2116.08,0,64.69,1.35,119.91,68.35,73.33,76,-68.93
23_2020_04_16,Yeast - FMX,16/04/2020 7:31,50,43,125,2609.3,71,-60.53,120,48.65,1.32,67.08,10318.42,49.89,58.41,73.51,62.61,67.16,124.96,1827.5,45.82,34.49,80,1648.51,0,70.39,1.35,120.23,68.35,70.65,78,-66.83
23_2020_04_16,Yeast - FMX,16/04/2020 7:33,50,43,125,2609.3,71,-56.45,120,47.78,1.32,67.08,10311.93,50.95,58.41,73.51,62.61,67.16,124.96,1686.77,46.91,34.59,80,1763.94,0,73.99,1.35,120.23,68.35,68.73,79,-63.65
23_2020_04_16,Yeast - FMX,16/04/2020 7:35,50,43,125,2609.3,71,-47.6,120,46.57,1.32,67.08,10311.93,49.25,58.41,73.51,62.61,66.54,126.03,1584.31,46.59,34.05,80,1904.67,0,73.99,1.35,120.23,72.77,67.69,81,-58.34
23_2020_04_16,Yeast - FMX,16/04/2020 7:36,50,43,115,2609.3,71,-47.6,120,44.91,1.32,67.08,10305.45,49.09,58.41,73.51,62.61,66.16,124.6,1667.32,45.15,34.66,80,2000.65,0,77.3,1.35,120.23,72.77,67.62,83,-53.06
23_2020_04_16,Yeast - FMX,16/04/2020 7:37,50,43,115,2609.3,71,-38.14,120,45.15,1.32,67.08,10318.42,50.86,58.41,73.89,63.48,66,117.9,1827.5,46.18,34.26,80,2032.43,0,77.3,1.35,120.23,72.77,67.34,83,-51.28
23_2020_04_16,Yeast - FMX,16/04/2020 7:37,50,43,115,2609.3,65,-38.14,120,45.15,1.32,67.08,10298.96,49.12,58.41,73.89,63.48,66,117.9,1827.5,46.18,34.26,80,1757.46,0,77.3,1.35,120.23,72.77,67.34,83,-51.28
23_2020_04_16,Yeast - FMX,16/04/2020 7:37,50,43,115,2609.3,65,-36.37,120,44.79,1.32,67.08,10298.96,49.12,58.41,73.89,63.48,66,117.9,1827.5,46.18,34.26,80,1757.46,0,77.3,1.35,120.23,72.77,67.34,83,-51.28
23_2020_04_16,Yeast - FMX,16/04/2020 7:39,50,43,115,2609.3,71,-36.37,120,43.59,1.32,65.31,10324.9,50.66,58.41,73.89,63.48,64.92,115.08,2109.6,51.72,31.23,80,2545.4,0,78.28,1.35,120.23,76.01,66.06,86,-46.71
23_2020_04_16,Yeast - FMX,16/04/2020 7:39,50,43,115,2609.3,71,-38.01,120,43.68,1.32,65.31,10305.45,50.66,58.41,73.89,63.48,64.85,114.72,2128.4,51.72,31.6,80,2263.29,0,78.28,1.35,120.23,76.01,65.91,86,-46.71
23_2020_04_16,Yeast - FMX,16/04/2020 7:39,50,43,115,2609.3,71,-36.38,120,43.77,1.32,65.31,10273.67,49.32,58.41,73.89,63.48,64.46,115.08,1891.7,52.49,31.13,80,2494.16,0,78.28,1.35,120.23,76.01,65.74,87,-46.36
23_2020_04_16,Yeast - FMX,16/04/2020 7:59,50,43,120,2609.3,71,-36.38,120,45.52,1.32,53.18,10279.51,50.89,53.51,69.79,63.48,53.1,115.76,2122.57,50.86,29.92,80,2513.62,0,76.1,1.35,119.91,77.9,79.37,92,-37.9
23_2020_04_16,Yeast - FMX,16/04/2020 8:02,50,43,120,2609.3,71,-36.37,120,46.18,1.32,53.18,10324.9,51.01,53.51,68.51,63.48,53.64,120,1974.71,50.76,30.12,80,2288.59,0,76.1,1.35,119.91,77.9,79.63,92,-37.19
23_2020_04_16,Yeast - FMX,16/04/2020 8:03,50,43,120,2609.3,33,-36.37,120,45.6,1.32,53.79,10285.99,51.01,53.51,68.51,63.48,53.87,120,1987.68,50.76,29.85,80,2295.07,0,76.1,1.35,119.91,77.9,79.65,92,-37.55
23_2020_04_16,Yeast - FMX,16/04/2020 8:03,50,43,120,2609.3,73,-36.37,120,46.26,1.32,53.79,10311.93,51.01,53.51,68.51,63.48,53.87,120,1987.68,50.76,30.12,80,2301.56,0,76.1,1.35,119.91,77.9,79.63,92,-37.55
23_2020_04_16,Yeast - FMX,16/04/2020 8:03,50,43,120,2609.3,73,-37.24,120,45.34,1.32,53.79,10324.9,51.01,53.51,68.51,63.48,53.87,120,1987.68,50.76,29.58,80,4256.81,0,76.1,1.35,119.91,77.9,79.63,92,-37.55
24_2020_04_16,Yeast - FMX,16/04/2020 8:11,50,43,120,2609.3,73,-39.33,120,46.56,1.32,55.65,10298.96,49.06,55.05,68.51,63.48,55.03,120,1974.71,50.54,30.05,80,2276.26,0,72.79,1.35,119.91,77.9,79.12,92,-37.55
24_2020_04_16,Yeast - FMX,16/04/2020 8:20,50,43,120,2609.3,73,-45.76,120,47.37,1.32,55.65,10311.93,50.79,55.05,70.56,63.48,55.18,120,2032.43,50.98,30.08,80,3327.5,0,72.12,1.35,119.91,78.38,79.16,91,-42.15
24_2020_04_16,Yeast - FMX,16/04/2020 8:23,50,43,120,2609.3,73,-46.79,120,47.64,1.32,55.65,10318.42,49.06,55.05,70.56,63.48,55.1,120.71,2051.88,50.98,29.98,80,2339.82,0,72.12,1.35,119.91,78.38,79.14,90,-44.25
24_2020_04_16,Yeast - FMX,16/04/2020 8:36,50,43,120,2609.3,73,-47.33,120,48.47,1.32,55.65,10292.48,49.16,55.73,70.56,63.48,54.41,120.36,2134.89,50.98,29.61,80,3295.72,0,73.09,1.35,119.91,76.77,79.31,89,-46.36
24_2020_04_16,Yeast - FMX,16/04/2020 8:48,50,43,120,2609.3,73,-53.54,120,48.91,1.32,53.72,10318.42,50.76,55.73,69.6,63.48,53.1,119.64,2250.32,50.98,30.69,80,3199.09,0,73.09,1.35,119.91,75.46,79.6,87,-51.28
24_2020_04_16,Yeast - FMX,16/04/2020 8:58,50,43,120,2609.3,73,-61.59,120,49.44,1.32,53.72,10318.42,49.03,55.73,69.6,63.48,52.01,120,2442.93,52.94,31.19,80,3192.61,0,73.09,1.35,119.91,75.46,79.83,84,-58.7
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
25_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-61.59,120,49.34,1.32,53.72,10311.93,49.22,55.73,69.6,63.48,51.71,120,2147.86,51.82,30.66,80,2295.07,0,73.09,1.35,119.91,72.8,79.93,82,-62.23
24_2020_04_16,Yeast - FMX,16/04/2020 9:03,50,43,120,2609.3,73,-65.97,120,49.15,1.32,53.72,10298.96,51.01,55.73,69.6,63.48,51.47,119.29,2154.34,50.21,31.26,80,3365.76,0,71.97,1.35,119.91,72.8,79.94,82,-62.58
24_2020_04_16,Yeast - FMX,16/04/2020 9:06,50,43,120,2609.3,73,-64.92,120,48.66,1.32,53.72,10324.9,49.19,55.73,69.6,63.48,51.17,120,1904.67,47.33,32.54,80,1853.44,0,71.97,1.35,119.91,72.8,80.06,82,-63.3
24_2020_04_16,Yeast - FMX,16/04/2020 9:13,50,43,120,2609.3,73,-52.78,120,44.91,1.32,53.72,10285.99,50.47,53.42,66.52,63.48,50.31,120,1955.9,49.29,29.78,80,3359.27,0,75.95,1.35,119.91,72.55,80.27,83,-56.91
24_2020_04_16,Yeast - FMX,16/04/2020 9:15,50,43,120,2609.3,73,-50.93,120,43.57,1.32,53.72,10298.96,50.73,53.42,65.5,63.48,50.09,120,1981.19,49.29,29.07,80,2186.12,0,74.45,1.35,119.91,72.55,80.34,84,-54.81
24_2020_04_16,Yeast - FMX,16/04/2020 9:17,50,43,130,2609.3,73,-50.93,120,42.6,1.32,50.01,10318.42,49.22,53.42,65.5,63.48,50.01,119.64,2013.62,49.29,29.27,80,3314.53,0,74.45,1.35,119.91,72.55,80.38,84,-53.74
24_2020_04_16,Yeast - FMX,16/04/2020 9:18,50,43,130,2609.3,73,-52.18,120,41.12,1.32,50.01,10292.48,50.73,53.42,65.5,63.48,50.01,130.24,2025.94,49.29,28.87,80,3372.24,0,72.04,1.35,119.91,74.44,80.43,85,-53.74
24_2020_04_16,Yeast - FMX,16/04/2020 9:28,50,43,130,2609.3,73,-62.43,120,36.23,1.32,50.93,10298.96,50.31,54.7,66.78,63.41,51.47,129.2,2007.13,49.03,29.71,80,2821.01,0,71.37,1.35,119.91,74.44,80.23,84,-59.41
24_2020_04_16,Yeast - FMX,16/04/2020 9:32,50,43,130,2609.3,73,-64.76,120,32.89,1.32,50.93,10298.96,50.31,54.7,66.78,63.41,52.32,129.2,2020.1,49.16,29.85,80,2071.34,0,71.37,1.35,119.91,74.44,79.99,82,-62.23
24_2020_04_16,Yeast - FMX,16/04/2020 9:37,50,43,130,2609.3,73,-63.7,120,30.13,1.32,52.79,10324.9,49.73,55.73,68.83,63.41,52.79,129.88,1981.19,49.16,30.66,80,2718.55,0,71.37,1.35,119.91,71.81,79.79,81,-63.3
24_2020_04_16,Yeast - FMX,16/04/2020 9:48,50,43,130,2609.3,73,-52.52,120,22.69,1.32,52.79,10305.45,50.6,55.73,68.83,63.41,53.1,129.88,1878.73,48.61,29.88,80,2538.91,0,74.45,1.35,119.91,71.81,79.69,84,-55.88
25_2020_04_16,Yeast - FMX,16/04/2020 10:02,50,43,130,2609.3,73,-48.92,120,13.79,1.32,52.79,10318.42,50.47,55.73,68.83,63.41,53.02,130.24,1802.2,48.61,29.81,80,1955.9,0,73.24,1.35,119.91,74.18,79.65,87,-50.24
